pin,slack
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/stxs_dataerr_12_u:Y,14236
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/clock_rx_fe_0_a2:A,13860
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/clock_rx_fe_0_a2:B,13824
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/clock_rx_fe_0_a2:Y,13824
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/stxs_bitcnt_n1:A,17574
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/stxs_bitcnt_n1:B,17510
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/stxs_bitcnt_n1:C,15216
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/stxs_bitcnt_n1:Y,15216
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_BA_2_PAD/U_IOPAD:D,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_BA_2_PAD/U_IOPAD:E,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_BA_2_PAD/U_IOPAD:PAD,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/counter_q[2]:ALn,16528
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/counter_q[2]:CLK,12460
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/counter_q[2]:D,8812
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/counter_q[2]:Q,12460
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[23]:ALn,16528
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[23]:CLK,16931
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[23]:D,18161
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[23]:EN,13140
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[23]:Q,16931
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/counter_q[4]:ALn,16528
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/counter_q[4]:CLK,13844
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/counter_q[4]:D,9755
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/counter_q[4]:Q,13844
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/mtx_rxbusy:ALn,16528
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/mtx_rxbusy:CLK,10799
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/mtx_rxbusy:D,15305
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/mtx_rxbusy:EN,14070
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/mtx_rxbusy:Q,10799
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_54:IPA,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_54:IPB,
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[5]:ALn,
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[5]:CLK,79351
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[5]:D,80596
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[5]:EN,77165
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[5]:Q,79351
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/SYNC1_stxp_dataerr:ALn,16528
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/SYNC1_stxp_dataerr:CLK,18668
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/SYNC1_stxp_dataerr:D,18644
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/SYNC1_stxp_dataerr:Q,18668
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control2_1_sqmuxa_0:A,11419
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control2_1_sqmuxa_0:B,11236
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control2_1_sqmuxa_0:C,10913
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control2_1_sqmuxa_0:D,9779
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/control2_1_sqmuxa_0:Y,9779
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/CLK_DIV[4]:ALn,16528
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/CLK_DIV[4]:CLK,12242
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/CLK_DIV[4]:D,17826
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/CLK_DIV[4]:EN,13369
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/CLK_DIV[4]:Q,12242
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/empty_out_RNI7I69:A,17558
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/empty_out_RNI7I69:Y,17558
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTO1OI[2]:ALn,16528
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTO1OI[2]:CLK,16219
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTO1OI[2]:D,17857
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTO1OI[2]:EN,13331
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTO1OI[2]:Q,16219
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1OI_5_1[1]:A,15393
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1OI_5_1[1]:B,14300
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1OI_5_1[1]:C,15315
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1OI_5_1[1]:D,15147
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1OI_5_1[1]:Y,14300
m2s_creative_demo_0/ddr_mss_sb_0/FABOSC_0/I_RCOSC_25_50MHZ/U0:CLKOUT,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCON/tx_fifo_write:A,8190
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCON/tx_fifo_write:B,10482
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCON/tx_fifo_write:C,7516
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCON/tx_fifo_write:D,7965
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCON/tx_fifo_write:Y,7516
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_74:A,75398
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_74:IPA,75398
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/un1_counter_q_dec_c3:A,13043
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/un1_counter_q_dec_c3:B,12936
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/un1_counter_q_dec_c3:C,12875
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/un1_counter_q_dec_c3:Y,12875
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/counter_q_RNO[3]:A,8746
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/counter_q_RNO[3]:B,17456
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/counter_q_RNO[3]:Y,8746
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_131:IPB,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/fifo_mem_q_fifo_mem_q_0_0/FF_12:CLK,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/fifo_mem_q_fifo_mem_q_0_0/FF_12:IPCLKn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_re:ALn,16528
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_re:CLK,18668
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_re:D,15329
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_re:Q,18668
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_225:IPA,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_225:IPB,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_47:IPB,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/wr_pointer_q[0]:ALn,16528
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/wr_pointer_q[0]:CLK,13672
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/wr_pointer_q[0]:D,13393
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/wr_pointer_q[0]:Q,13672
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/counter_q[1]:ALn,16528
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/counter_q[1]:CLK,12281
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/counter_q[1]:D,11321
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/counter_q[1]:Q,12281
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/un1_counter_q_i_m2_1_0[2]:A,14275
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/un1_counter_q_i_m2_1_0[2]:B,13122
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/un1_counter_q_i_m2_1_0[2]:C,7804
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/un1_counter_q_i_m2_1_0[2]:D,7634
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/un1_counter_q_i_m2_1_0[2]:Y,7634
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTlI0l_ns[4]:A,17651
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTlI0l_ns[4]:B,16254
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTlI0l_ns[4]:C,15233
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTlI0l_ns[4]:D,16033
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTlI0l_ns[4]:Y,15233
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_RESET_N_PAD/U_IOPAD:D,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_RESET_N_PAD/U_IOPAD:E,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_RESET_N_PAD/U_IOPAD:PAD,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_226:IPA,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_226:IPB,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/cfg_enable_P1:ALn,16528
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/cfg_enable_P1:CLK,13566
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/cfg_enable_P1:D,18637
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/cfg_enable_P1:Q,13566
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/counter_q[0]:ALn,16528
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/counter_q[0]:CLK,12227
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/counter_q[0]:D,11325
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/counter_q[0]:Q,12227
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/stxs_txzeros_4_f0:A,17659
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/stxs_txzeros_4_f0:B,17453
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/stxs_txzeros_4_f0:C,14251
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/stxs_txzeros_4_f0:Y,14251
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/CFG_35:IPB,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/CFG_35:IPC,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/cfg_enable_P1:ALn,16528
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/cfg_enable_P1:CLK,13844
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/cfg_enable_P1:D,18637
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/cfg_enable_P1:Q,13844
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_state_ns_0_0_0[0]:A,17504
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_state_ns_0_0_0[0]:B,17538
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_state_ns_0_0_0[0]:C,14008
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_state_ns_0_0_0[0]:D,16103
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_state_ns_0_0_0[0]:Y,14008
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Count[1]:ALn,16528
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Count[1]:CLK,12140
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Count[1]:D,12338
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Count[1]:EN,11858
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Count[1]:Q,12140
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/fifo_mem_q_fifo_mem_q_0_0/CFG_25:C,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/fifo_mem_q_fifo_mem_q_0_0/CFG_25:IPC,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/spi_clk_count[0]:ALn,16528
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/spi_clk_count[0]:CLK,13788
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/spi_clk_count[0]:D,13608
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/spi_clk_count[0]:Q,13788
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/wr_pointer_q[1]:ALn,16528
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/wr_pointer_q[1]:CLK,13953
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/wr_pointer_q[1]:D,11174
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/wr_pointer_q[1]:Q,13953
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTl0Il[0]:ALn,16528
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTl0Il[0]:CLK,13593
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTl0Il[0]:D,15237
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTl0Il[0]:Q,13593
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/un1_mtx_alldone_2_sqmuxa_2_i_0_a2_0:A,15144
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/un1_mtx_alldone_2_sqmuxa_2_i_0_a2_0:B,12677
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/un1_mtx_alldone_2_sqmuxa_2_i_0_a2_0:C,15057
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/un1_mtx_alldone_2_sqmuxa_2_i_0_a2_0:Y,12677
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTlI0l_ns_a3[1]:A,17651
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTlI0l_ns_a3[1]:B,17541
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTIO1/CUARTlI0l_ns_a3[1]:Y,17541
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_63:IPA,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_63:IPB,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/mtx_state[2]:ALn,16528
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/mtx_state[2]:CLK,16180
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/mtx_state[2]:D,14085
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UCC/mtx_state[2]:Q,16180
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_136:IPA,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_136:IPB,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_DM_RDQS_1_PAD/U_IOPAD:D,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_DM_RDQS_1_PAD/U_IOPAD:E,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_DM_RDQS_1_PAD/U_IOPAD:PAD,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_DM_RDQS_1_PAD/U_IOPAD:Y,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/CFG_12:C,13792
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/CFG_12:IPB,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/CFG_12:IPC,13792
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/un1_sresetn_15_i_i_o2_0:A,11553
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/un1_sresetn_15_i_i_o2_0:B,13749
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/un1_sresetn_15_i_i_o2_0:C,12483
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/un1_sresetn_15_i_i_o2_0:Y,11553
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/FIC_2_APB_M_PRDATA[10]:ALn,
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/FIC_2_APB_M_PRDATA[10]:CLK,75871
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/FIC_2_APB_M_PRDATA[10]:D,35323
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/FIC_2_APB_M_PRDATA[10]:EN,78386
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/FIC_2_APB_M_PRDATA[10]:Q,75871
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/CFG_13:C,17964
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/CFG_13:IPB,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/CFG_13:IPC,17964
User_Interfaces_0/CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA_0_iv_1[6]:A,9229
User_Interfaces_0/CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA_0_iv_1[6]:B,15740
User_Interfaces_0/CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA_0_iv_1[6]:C,9407
User_Interfaces_0/CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA_0_iv_1[6]:Y,9229
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/CoreAPB3_C0_0_APBmslave6_PRDATA_m_cZ[4]:A,12561
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/CoreAPB3_C0_0_APBmslave6_PRDATA_m_cZ[4]:B,12293
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/CoreAPB3_C0_0_APBmslave6_PRDATA_m_cZ[4]:C,9911
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/CoreAPB3_C0_0_APBmslave6_PRDATA_m_cZ[4]:D,10315
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/CoreAPB3_C0_0_APBmslave6_PRDATA_m_cZ[4]:Y,9911
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTI0ll.CUARTI0Il5:A,15197
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTI0ll.CUARTI0Il5:B,16365
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTlOlI/CUARTO01/CUARTI0ll.CUARTI0Il5:Y,15197
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PrdataNext_1_0_iv_0[17]:A,17651
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PrdataNext_1_0_iv_0[17]:B,17561
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PrdataNext_1_0_iv_0[17]:C,12060
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PrdataNext_1_0_iv_0[17]:D,12006
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/PrdataNext_1_0_iv_0[17]:Y,12006
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_fiforead_0_sqmuxa_0_a3_0_a2:A,17469
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_fiforead_0_sqmuxa_0_a3_0_a2:B,13947
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_fiforead_0_sqmuxa_0_a3_0_a2:C,17333
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_fiforead_0_sqmuxa_0_a3_0_a2:Y,13947
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/NxtRawTimInt:A,17613
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/NxtRawTimInt:B,17557
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/NxtRawTimInt:C,13832
