pin,slack
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_1_APB_32_INTR_reg_43_ns_1[1]:B,15302
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_1_APB_32_INTR_reg_43_ns_1[1]:C,16398
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_1_APB_32_INTR_reg_43_ns_1[1]:Y,15302
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_APB_32_edge_pos_7_iv_i[0]:A,17636
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_APB_32_edge_pos_7_iv_i[0]:B,17561
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_APB_32_edge_pos_7_iv_i[0]:C,16705
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_APB_32_edge_pos_7_iv_i[0]:D,16262
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_APB_32_edge_pos_7_iv_i[0]:Y,16262
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/sm0_areset_n_rcosc:ADn,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/sm0_areset_n_rcosc:ALn,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/sm0_areset_n_rcosc:CLK,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/sm0_areset_n_rcosc:D,18669
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/sm0_areset_n_rcosc:EN,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/sm0_areset_n_rcosc:LAT,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/sm0_areset_n_rcosc:Q,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/sm0_areset_n_rcosc:SD,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/sm0_areset_n_rcosc:SLn,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_reg_GEN_BITS_0_REG_GEN_CONFIG_reg_0_0/FF_26:EN,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/un1_psel_1_2:A,14380
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/un1_psel_1_2:B,14251
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/un1_psel_1_2:Y,14251
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_REG_GEN_CONFIG_reg_GEN_BITS_0_REG_GEN_CONFIG_reg_0_0/CFG_0:C,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_REG_GEN_CONFIG_reg_GEN_BITS_0_REG_GEN_CONFIG_reg_0_0/CFG_0:IPC,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[13]:ADn,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[13]:ALn,16179
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[13]:CLK,16741
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[13]:D,17814
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[13]:EN,13223
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[13]:LAT,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[13]:Q,16741
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[13]:SD,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load[13]:SLn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/clr_rxfifo_5:A,16861
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/clr_rxfifo_5:B,16746
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/clr_rxfifo_5:C,14259
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/clr_rxfifo_5:D,14921
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/clr_rxfifo_5:Y,14259
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/NextCountPulse_0_sqmuxa_1:A,15541
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/NextCountPulse_0_sqmuxa_1:B,14409
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/NextCountPulse_0_sqmuxa_1:C,15492
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/NextCountPulse_0_sqmuxa_1:D,15405
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/NextCountPulse_0_sqmuxa_1:Y,14409
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_283:A,78415
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_283:B,79229
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_283:C,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_283:IPA,78415
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_283:IPB,79229
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_reg_GEN_BITS_0_REG_GEN_CONFIG_reg_0_0/CFG_15:B,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_reg_GEN_BITS_0_REG_GEN_CONFIG_reg_0_0/CFG_15:C,17916
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_reg_GEN_BITS_0_REG_GEN_CONFIG_reg_0_0/CFG_15:IPB,
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_reg_GEN_BITS_0_REG_GEN_CONFIG_reg_0_0/CFG_15:IPC,17916
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTL00I:ADn,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTL00I:ALn,16179
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTL00I:CLK,16443
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTL00I:D,14992
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTL00I:EN,18378
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTL00I:LAT,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTL00I:Q,16443
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTL00I:SD,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTL00I:SLn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/rdata_4_ns[0]:A,9928
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/rdata_4_ns[0]:B,8721
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/rdata_4_ns[0]:C,6582
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/rdata_4_ns[0]:Y,6582
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_3_APB_32_INTR_reg_67_0[3]:A,17659
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_3_APB_32_INTR_reg_67_0[3]:B,15271
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_3_APB_32_INTR_reg_67_0[3]:C,16716
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_3_APB_32_INTR_reg_67_0[3]:D,11838
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_3_APB_32_INTR_reg_67_0[3]:Y,11838
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_REG_GEN_CONFIG_reg_GEN_BITS_0_REG_GEN_CONFIG_reg_0_0/FF_10:EN,
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/GEN_BITS_0_REG_GEN_CONFIG_reg_GEN_BITS_0_REG_GEN_CONFIG_reg_0_0/FF_10:IPENn,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/release_sdif0_core_clk_base:ADn,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/release_sdif0_core_clk_base:ALn,16234
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/release_sdif0_core_clk_base:CLK,16280
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/release_sdif0_core_clk_base:D,18668
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/release_sdif0_core_clk_base:EN,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/release_sdif0_core_clk_base:LAT,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/release_sdif0_core_clk_base:Q,16280
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/release_sdif0_core_clk_base:SD,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/release_sdif0_core_clk_base:SLn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_state[3]:ADn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_state[3]:ALn,16179
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_state[3]:CLK,15260
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_state[3]:D,14151
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_state[3]:EN,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_state[3]:LAT,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_state[3]:Q,15260
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_state[3]:SD,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_state[3]:SLn,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/cuartliil_1_1[4]:A,14028
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/cuartliil_1_1[4]:B,15153
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/cuartliil_1_1[4]:Y,14028
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCON/un1_penable_0_a2:A,11000
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCON/un1_penable_0_a2:B,10869
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCON/un1_penable_0_a2:C,9411
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCON/un1_penable_0_a2:Y,9411
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_re_q2:ADn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_re_q2:ALn,16179
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_re_q2:CLK,16239
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_re_q2:D,18660
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_re_q2:EN,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_re_q2:LAT,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_re_q2:Q,16239
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_re_q2:SD,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/UCC/mtx_re_q2:SLn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/counter_q_RNIKKIH2[5]:A,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/counter_q_RNIKKIH2[5]:B,13734
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/counter_q_RNIKKIH2[5]:C,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/counter_q_RNIKKIH2[5]:D,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/counter_q_RNIKKIH2[5]:FCI,13268
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URXF/counter_q_RNIKKIH2[5]:S,13268
User_Interfaces_0/CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA_0_iv_0[5]:A,15773
User_Interfaces_0/CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA_0_iv_0[5]:B,15682
User_Interfaces_0/CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA_0_iv_0[5]:C,10123
User_Interfaces_0/CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA_0_iv_0[5]:D,10186
User_Interfaces_0/CoreAPB3_C0_0/CoreAPB3_C0_0/u_mux_p_to_b3/PRDATA_0_iv_0[5]:Y,10123
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[7]:ADn,
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[7]:ALn,
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[7]:CLK,79006
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[7]:D,80998
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[7]:EN,77157
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[7]:LAT,
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[7]:Q,79006
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[7]:SD,
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/pwdata[7]:SLn,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_ADDR_10_PAD/U_IOPAD:D,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_ADDR_10_PAD/U_IOPAD:E,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MDDR_ADDR_10_PAD/U_IOPAD:PAD,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/cuartliil_1_5_ns[2]:A,16365
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/cuartliil_1_5_ns[2]:B,16246
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/cuartliil_1_5_ns[2]:C,15232
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/cuartliil_1_5_ns[2]:D,13882
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/cuartliil_1_5_ns[2]:Y,13882
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/un1_next_FIC_2_APB_M_PREADY_0_sqmuxa_0:A,-1086
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/un1_next_FIC_2_APB_M_PREADY_0_sqmuxa_0:B,77288
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/un1_next_FIC_2_APB_M_PREADY_0_sqmuxa_0:C,75998
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/un1_next_FIC_2_APB_M_PREADY_0_sqmuxa_0:D,34969
m2s_creative_demo_0/ddr_mss_sb_0/CORECONFIGP_0/un1_next_FIC_2_APB_M_PREADY_0_sqmuxa_0:Y,-1086
SD_SCLK_obuf/U0/U_IOENFF:A,
SD_SCLK_obuf/U0/U_IOENFF:Y,
UART_RXD_ibuf/U0/U_IOPAD:PAD,
UART_RXD_ibuf/U0/U_IOPAD:Y,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_182:A,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_182:B,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_182:C,
m2s_creative_demo_0/ddr_mss_sb_0/ddr_mss_sb_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_182:IPA,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA_RNI3EOC[26]:A,11465
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA_RNI3EOC[26]:B,16880
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/iPRDATA_RNI3EOC[26]:Y,11465
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/cfg_ssel_xhdl0[5]:ADn,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/cfg_ssel_xhdl0[5]:ALn,16179
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/cfg_ssel_xhdl0[5]:CLK,11224
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/cfg_ssel_xhdl0[5]:D,17663
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/cfg_ssel_xhdl0[5]:EN,14213
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/cfg_ssel_xhdl0[5]:LAT,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/cfg_ssel_xhdl0[5]:Q,11224
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/cfg_ssel_xhdl0[5]:SD,
User_Interfaces_0/spi_flash_0/CORESPI_C0_0/CORESPI_C0_0/USPI/URF/cfg_ssel_xhdl0[5]:SLn,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/fifo_mem_q_fifo_mem_q_0_0/FF_16:EN,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/count_ddr_enable_q1:ADn,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/count_ddr_enable_q1:ALn,16236
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/count_ddr_enable_q1:CLK,18669
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/count_ddr_enable_q1:D,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/count_ddr_enable_q1:EN,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/count_ddr_enable_q1:LAT,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/count_ddr_enable_q1:Q,18669
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/count_ddr_enable_q1:SD,
m2s_creative_demo_0/ddr_mss_sb_0/CORERESETP_0/count_ddr_enable_q1:SLn,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/un1_CUARTLL1I_0_sqmuxa_2:A,13820
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/un1_CUARTLL1I_0_sqmuxa_2:B,13729
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/un1_CUARTLL1I_0_sqmuxa_2:Y,13729
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/fifo_mem_q_fifo_mem_q_0_0/CFG_14:B,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/fifo_mem_q_fifo_mem_q_0_0/CFG_14:C,18720
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/fifo_mem_q_fifo_mem_q_0_0/CFG_14:IPB,
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URXF/fifo_mem_q_fifo_mem_q_0_0/CFG_14:IPC,18720
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load_RNI940E1[0]:A,
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load_RNI940E1[0]:B,11862
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load_RNI940E1[0]:C,16794
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load_RNI940E1[0]:D,16494
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load_RNI940E1[0]:FCI,13218
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load_RNI940E1[0]:FCO,11862
User_Interfaces_0/CoreTimer_C0_0/CoreTimer_C0_0/Load_RNI940E1[0]:S,12374
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTllll[3]:ADn,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTllll[3]:ALn,16179
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTllll[3]:CLK,16308
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTllll[3]:D,17855
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTllll[3]:EN,13362
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTllll[3]:LAT,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTllll[3]:Q,16308
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTllll[3]:SD,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTllll[3]:SLn,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTO0OL/CUARTol_RNIB1369[7]:A,
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTO0OL/CUARTol_RNIB1369[7]:B,14509
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTO0OL/CUARTol_RNIB1369[7]:C,17296
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTO0OL/CUARTol_RNIB1369[7]:D,16988
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTO0OL/CUARTol_RNIB1369[7]:FCI,14376
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTO0OL/CUARTol_RNIB1369[7]:FCO,14376
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTO0OL/CUARTol_RNIB1369[7]:S,14471
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/CFG_32:C,18702
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/UTXF/fifo_mem_q_fifo_mem_q_0_0/CFG_32:IPC,18702
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/edge_both_RNO_0[0]:A,12053
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/edge_both_RNO_0[0]:B,17506
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/edge_both_RNO_0[0]:Y,12053
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_0_RNIFUQ72:A,11263
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_0_RNIFUQ72:B,9991
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_0_RNIFUQ72:C,8620
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_0_RNIFUQ72:D,8622
User_Interfaces_0/COREGPIO_C1_0/COREGPIO_C1_0/GEN_BITS_0_REG_GEN_CONFIG_regrff_0_RNIFUQ72:Y,8620
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/rdata_5_1_0[7]:A,8796
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/rdata_5_1_0[7]:B,9936
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/rdata_5_1_0[7]:C,9840
User_Interfaces_0/SD_IF_0/CORESPI_C1_0/CORESPI_C1_0/USPI/URF/rdata_5_1_0[7]:Y,8796
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTLL1I_1_sqmuxa_i:A,17363
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTLL1I_1_sqmuxa_i:B,15105
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTLL1I_1_sqmuxa_i:C,13729
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTLL1I_1_sqmuxa_i:D,13120
User_Interfaces_0/CoreUARTapb_C0_0/CoreUARTapb_C0_0/CUARTl1il/CUARTI0OL/CUARTLL1I_1_sqmuxa_i:Y,13120
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/PRDATA_o_0[1]:A,7753
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/PRDATA_o_0[1]:B,11887
User_Interfaces_0/CoreGPIO_C0_0/CoreGPIO_C0_0/PRDATA_o_0[1]:C,11803
